subdomain,base_domain,web_ports,services_count,has_http,has_https
ns15.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns16.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns17.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns18.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns19.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns2.comercialdaher.hnc.cl,hnc.cl,"80,443",2,True,True
ns2.creattiva.cl,creattiva.cl,"80,443",2,True,True
ns2.despegar.cl,despegar.cl,"80,443,8080,8443",4,True,True
ns2.duoc.cl,duoc.cl,443,1,False,True
ns2.ecdn.entel.cl,entel.cl,"80,8080,8443",3,True,True
ns2.efe.cl,efe.cl,"80,443",2,True,True
ns2.inacap.cl,inacap.cl,"80,443",2,True,True
ns2.udec.cl,udec.cl,"80,443",2,True,True
ns2.uft.cl,uft.cl,443,1,False,True
ns2.viajesfalabella.cl,viajesfalabella.cl,"80,443,8080,8443",4,True,True
ns20.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns21.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns22.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns23.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns24.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns25.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns26.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns27.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns28.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns29.hostgator.cl,hostgator.cl,"80,443",2,True,True
ns3.creattiva.cl,creattiva.cl,"80,443",2,True,True
ns3.despegar.cl,despegar.cl,"80,443,8080,8443",4,True,True
ns3.efe.cl,efe.cl,"80,443",2,True,True
ns3.inacap.cl,inacap.cl,"80,443",2,True,True
ns3.mega.cl,mega.cl,"80,443,8080,8443",4,True,True
ns3.viajesfalabella.cl,viajesfalabella.cl,"80,443,8080,8443",4,True,True
ns32.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
ns39.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
ns4.creattiva.cl,creattiva.cl,"80,443",2,True,True
ns4.despegar.cl,despegar.cl,"80,443,8080,8443",4,True,True
ns4.inacap.cl,inacap.cl,"80,443",2,True,True
ns4.loteria.cl,loteria.cl,"80,443",2,True,True
ns4.viajesfalabella.cl,viajesfalabella.cl,"80,443,8080,8443",4,True,True
ns41.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
ns48.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
ns54.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
ns66.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
ns69.benzahosting.cl,benzahosting.cl,"80,443",2,True,True
nspro10.hostgator.cl,hostgator.cl,"80,443",2,True,True
nspro11.hostgator.cl,hostgator.cl,"80,443",2,True,True
nspro12.hostgator.cl,hostgator.cl,"80,443",2,True,True
nspro13.hostgator.cl,hostgator.cl,"80,443",2,True,True
nspro14.hostgator.cl,hostgator.cl,"80,443",2,True,True
nspro15.hostgator.cl,hostgator.cl,"80,443",2,True,True
nt4.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
nt40.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
nuestracaja.cajalosandes.cl,cajalosandes.cl,"80,443",2,True,True
nuestromundo.webescuela.cl,webescuela.cl,"80,443",2,True,True
nuestrosparques.trabajando.cl,trabajando.cl,"80,443",2,True,True
nuevo-arriendo-sig.efe.cl,efe.cl,"80,443",2,True,True
nuevo-catastro-sig.efe.cl,efe.cl,"80,443",2,True,True
nuevo-uap-sig.efe.cl,efe.cl,"80,443",2,True,True
nuevo.jumbo.cl,jumbo.cl,"80,443",2,True,True
numeroatencion-qa.redsalud.cl,redsalud.cl,"80,443",2,True,True
numeroatencion.redsalud.cl,redsalud.cl,"80,443",2,True,True
numeros.pjud.cl,pjud.cl,"80,443",2,True,True
nwer.bancoestado.cl,bancoestado.cl,"80,443",2,True,True
nwerqa.bancoestado.cl,bancoestado.cl,"80,443",2,True,True
nybranch.itau.cl,itau.cl,"80,443,8080,8443",4,True,True
obligaciones.tgr.cl,tgr.cl,"80,443",2,True,True
obligacionesfiscales.tgr.cl,tgr.cl,"80,443",2,True,True
observatorio.bcn.cl,bcn.cl,"80,443",2,True,True
observatorio.duoc.cl,duoc.cl,443,1,False,True
observatorio.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443",2,True,True
observatorio2.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443",2,True,True
oci-judge.inf.santiago.usm.cl,usm.cl,"80,443",2,True,True
oculab.uc.cl,uc.cl,"80,443",2,True,True
oda.archdaily.cl,archdaily.cl,"80,443",2,True,True
odeon.aws.paris.cl,paris.cl,"80,443",2,True,True
odin.mercadopublico.cl,mercadopublico.cl,443,1,False,True
odoo17.tumundo.cl,tumundo.cl,443,1,False,True
oducal.uc.cl,uc.cl,"80,443",2,True,True
ofecs.ucsc.cl,ucsc.cl,"80,443",2,True,True
oferta.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443",2,True,True
oferta.tumundo.cl,tumundo.cl,"80,443",2,True,True
ofertas.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
ofertas.movistar.cl,movistar.cl,"80,443",2,True,True
office365.dirtrab.cl,dirtrab.cl,443,1,False,True
office365.mutual.cl,mutual.cl,443,1,False,True
oficinadenuncia.sence.cl,sence.cl,"80,443",2,True,True
oficinajudicialvirtual.pjud.cl,pjud.cl,"80,443",2,True,True
oficinavirtual.cge.cl,cge.cl,"80,443",2,True,True
ofimaticav4.mercadopublico.cl,mercadopublico.cl,"80,443",2,True,True
ogs.google.cl,google.cl,"80,443",2,True,True
oirs.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443",2,True,True
ojv.pjud.cl,pjud.cl,"80,443",2,True,True
ojvmov.pjud.cl,pjud.cl,80,1,True,False
old.dev.blue.cl,blue.cl,"80,443",2,True,True
old.qa.blue.cl,blue.cl,"80,443,8080,8443",4,True,True
old.t13.cl,t13.cl,"80,443",2,True,True
old.yapo.cl,yapo.cl,"80,443,8080,8443",4,True,True
olivos.hostingplus.cl,hostingplus.cl,"80,443,8443",3,True,True
omega.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
omega.mercadopago.cl,mercadopago.cl,"80,443",2,True,True
omilpuentealto.trabajando.cl,trabajando.cl,"80,443",2,True,True
oms.gourmet.cl,gourmet.cl,"80,443,8080",3,True,True
ondemand.jumbo.cl,jumbo.cl,"80,443",2,True,True
online.bancochile.cl,bancochile.cl,"80,443,8080,8443",4,True,True
online.english.uc.cl,uc.cl,"80,443,8080,8443",4,True,True
online.uft.cl,uft.cl,"80,443",2,True,True
opcionales.ecn.cl,ecn.cl,80,1,True,False
open.cobranzas.bancochile.cl,bancochile.cl,"80,443",2,True,True
open.d.bancochile.cl,bancochile.cl,"80,443",2,True,True
open.postventa.ripley.cl,ripley.cl,"80,443",2,True,True
open.tracker.cl,tracker.cl,8443,1,False,True
openbanking.santander.cl,santander.cl,"80,443",2,True,True
openstreetmap.emol.cl,emol.cl,"80,443,8080,8443",4,True,True
operaciones.chileautos.cl,chileautos.cl,"80,443",2,True,True
opiniones.adidas.cl,adidas.cl,"80,443",2,True,True
oportunidades.emol.cl,emol.cl,"80,443",2,True,True
ops02.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
opsites.kupos.cl,kupos.cl,"80,443",2,True,True
opsware.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
optout.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
or.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
origin-cf.shopee.cl,shopee.cl,"80,443",2,True,True
origin.publimetro.cl,publimetro.cl,"80,443,8080,8443",4,True,True
orion.lb.tottus.cl,tottus.cl,"80,443",2,True,True
orqcertrenta.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
orqconsliqpension.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
ose-uat.wom.cl,wom.cl,"80,443",2,True,True
outlook.efe.cl,efe.cl,"80,443",2,True,True
owa.dirtrab.cl,dirtrab.cl,443,1,False,True
owa.inacap.cl,inacap.cl,"80,443",2,True,True
owa.mineduc.cl,mineduc.cl,"80,443",2,True,True
owa.mutual.cl,mutual.cl,80,1,True,False
p.ibus.cl,ibus.cl,"80,8080",2,True,False
pa.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
pa3p.inf.udec.cl,udec.cl,80,1,True,False
pabtm.sence.cl,sence.cl,"80,443",2,True,True
padreberger.webescuela.cl,webescuela.cl,"80,443",2,True,True
pae.junaeb.cl,junaeb.cl,"80,443",2,True,True
pae.ubiobio.cl,ubiobio.cl,"80,443",2,True,True
paeonline-capacita.junaeb.cl,junaeb.cl,"80,443",2,True,True
pagegroup.trabajando.cl,trabajando.cl,"80,443,8080,8443",4,True,True
pages.banca.santander.cl,santander.cl,"80,443",2,True,True
pages.mail.lider.cl,lider.cl,"80,443",2,True,True
pages.mensajeria.itau.cl,itau.cl,"80,443",2,True,True
pages.promo.cinepolischile.cl,cinepolischile.cl,"80,443",2,True,True
pages.risk.santander.cl,santander.cl,"80,443",2,True,True
paginasmediosregionales.soychile.cl,soychile.cl,"80,443",2,True,True
pago-facil.tumundo.cl,tumundo.cl,"80,443",2,True,True
pago-paso-fronterizo.tgr.cl,tgr.cl,"80,443",2,True,True
pago.autofact.cl,autofact.cl,"80,443",2,True,True
pagoexpress.ucsc.cl,ucsc.cl,"80,443",2,True,True
pagohonorariosdocentes.unab.cl,unab.cl,"80,443",2,True,True
pagoitau.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
pagorapido-qa.bancofalabella.cl,bancofalabella.cl,"80,443,8080,8443",4,True,True
pagorapido-test.bancofalabella.cl,bancofalabella.cl,"80,443,8080,8443",4,True,True
pagorapidocreditos-qa.bancofalabella.cl,bancofalabella.cl,"80,443,8080,8443",4,True,True
pagorapidocreditos-test.bancofalabella.cl,bancofalabella.cl,"80,443,8080,8443",4,True,True
pagorapidocreditos.bancofalabella.cl,bancofalabella.cl,"80,443,8080,8443",4,True,True
pagos.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
pagos.bancochile.cl,bancochile.cl,"80,443,8080,8443",4,True,True
pagos.cajalosandes.cl,cajalosandes.cl,"80,443",2,True,True
pagos.reservo.cl,reservo.cl,443,1,False,True
pagos.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
pagos.santander.cl,santander.cl,"80,443",2,True,True
pagos.tgr.cl,tgr.cl,"80,443",2,True,True
pagos.usach.cl,usach.cl,"80,443",2,True,True
pagos.yapo.cl,yapo.cl,"80,443",2,True,True
pagosp.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
pagotest.reservo.cl,reservo.cl,443,1,False,True
pagounired.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
pagoweb.ufro.cl,ufro.cl,"80,443",2,True,True
pagowp.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
pam.usm.cl,usm.cl,"80,443",2,True,True
pamdigital-backend.redsalud.cl,redsalud.cl,"80,443",2,True,True
pamdigital-qa.redsalud.cl,redsalud.cl,"80,443",2,True,True
panel.hosting.cl,hosting.cl,"80,443",2,True,True
panel.ihost.cl,ihost.cl,"80,443",2,True,True
panel.mutual.cl,mutual.cl,"80,443,8080,8443",4,True,True
panel.planetahosting.cl,planetahosting.cl,"80,443",2,True,True
papafrancisco.cooperativa.cl,cooperativa.cl,"80,443",2,True,True
papafranciscoenchile.cooperativa.cl,cooperativa.cl,"80,443",2,True,True
papeldigital.eldinamo.cl,eldinamo.cl,"80,443,8080,8443",4,True,True
paramaribo.chileautos.cl,chileautos.cl,80,1,True,False
pares.usach.cl,usach.cl,"80,443",2,True,True
paritarios.mutual.cl,mutual.cl,"80,443,8080,8443",4,True,True
parlamentario.bcn.cl,bcn.cl,"80,443",2,True,True
parquedelrecuerdo.trabajando.cl,trabajando.cl,"80,443",2,True,True
parrot.hostingplus.cl,hostingplus.cl,"80,443,8443",3,True,True
participa.lahora.cl,lahora.cl,"80,443,8080,8443",4,True,True
participacionciudadana.ministeriodesarrollosocial.gob.cl,gob.cl,"80,443,8080,8443",4,True,True
partner.kupos.cl,kupos.cl,"80,443",2,True,True
partners.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
partners.mercadopago.cl,mercadopago.cl,"80,443",2,True,True
pasajesdebus.recorrido.cl,recorrido.cl,"80,443",2,True,True
pasarela.correos.cl,correos.cl,443,1,False,True
pasej.sence.cl,sence.cl,"80,443",2,True,True
pastoral.uc.cl,uc.cl,"80,443",2,True,True
patagon-vaper.hnc.cl,hnc.cl,"80,443",2,True,True
patientportal-dev-mig-redsalud.redsalud.cl,redsalud.cl,"80,443",2,True,True
payment.polla.cl,polla.cl,"80,443,8080,8443",4,True,True
pbx.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
pc19.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
pc24.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
pc26.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
pc29.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
pc32.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
pc35.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
pc51.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
pc52.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
pc57.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
pcautivo.telmexchile.cl,telmexchile.cl,80,1,True,False
pcautivo2.telmexchile.cl,telmexchile.cl,80,1,True,False
pda.flashscore.cl,flashscore.cl,"80,443",2,True,True
pdf.autofact.cl,autofact.cl,"80,443,8080",3,True,True
pediatriaoriente.med.uchile.cl,uchile.cl,"80,443",2,True,True
pei2030.usach.cl,usach.cl,"80,443",2,True,True
penalolen.trabajando.cl,trabajando.cl,"80,443",2,True,True
pensamientoeducativo.uc.cl,uc.cl,"80,443",2,True,True
pensionados.cajalosandes.cl,cajalosandes.cl,"80,443,8080,8443",4,True,True
perceptual.trabajando.cl,trabajando.cl,"80,443,8080,8443",4,True,True
perfil-test.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
perfiles-qa.efe.cl,efe.cl,"80,443",2,True,True
perfiles.efe.cl,efe.cl,"80,443",2,True,True
peritos.pjud.cl,pjud.cl,443,1,False,True
personal.uc.cl,uc.cl,"80,443",2,True,True
personal.ufro.cl,ufro.cl,"80,443",2,True,True
personas-franja-horaria.ips.chileatiende.gob.cl,gob.cl,"80,443",2,True,True
personas.banco.itau.cl,itau.cl,"80,443,8080,8443",4,True,True
personas.entel.cl,entel.cl,"80,443",2,True,True
personas.santander.cl,santander.cl,"80,443",2,True,True
peru-kupos-bus.kupos.cl,kupos.cl,"80,443",2,True,True
peru-kupos-gds.kupos.cl,kupos.cl,"80,443",2,True,True
petrobras.trabajando.cl,trabajando.cl,"80,443",2,True,True
pewmayen.ufro.cl,ufro.cl,"80,443",2,True,True
pf.trabajando.cl,trabajando.cl,"80,443",2,True,True
pgie.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
ph.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
phone.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
physiologoi.uc.cl,uc.cl,"80,443",2,True,True
pia.conicyt.cl,conicyt.cl,"80,443",2,True,True
pickup.lider.cl,lider.cl,"80,443,8080,8443",4,True,True
pictures.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
pictures.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
pinacoteca360.udec.cl,udec.cl,"80,443",2,True,True
placements.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
places.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
plan.hostingplus.cl,hostingplus.cl,"80,443",2,True,True
planeta.planetahosting.cl,planetahosting.cl,"80,443",2,True,True
planificacion.ufro.cl,ufro.cl,"80,443",2,True,True
planificacion.usm.cl,usm.cl,"80,443",2,True,True
plataforma2-qa.bancofalabella.cl,bancofalabella.cl,"80,443,8080,8443",4,True,True
plataforma2.bancofalabella.cl,bancofalabella.cl,"80,443,8080,8443",4,True,True
plataformagdypmgd.cge.cl,cge.cl,443,1,False,True
plataformaunificada.correos.cl,correos.cl,443,1,False,True
play-qa.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
play.idgame.uat.shopee.cl,shopee.cl,"80,443",2,True,True
play.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
player.soychile.cl,soychile.cl,"80,443",2,True,True
player.tvn.cl,tvn.cl,"80,443",2,True,True
pluginonbdev.bancoripley.cl,bancoripley.cl,"80,443,8080,8443",4,True,True
pma.autofact.cl,autofact.cl,443,1,False,True
pma2.autofact.cl,autofact.cl,"80,443",2,True,True
pmlvt.api.blue.cl,blue.cl,"80,443,8080,8443",4,True,True
pmsapp.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
pn1adxion.ecn.cl,ecn.cl,"80,443,8080",3,True,True
po.redsalud.cl,redsalud.cl,"80,443",2,True,True
podcast.usm.cl,usm.cl,"80,443",2,True,True
podcasts.24horas.cl,24horas.cl,"80,443",2,True,True
pool.kupos.cl,kupos.cl,"80,443",2,True,True
pop.farmaciasahumada.cl,farmaciasahumada.cl,"80,443,8080,8443",4,True,True
pop.ihost.cl,ihost.cl,"80,443",2,True,True
pop.netline.cl,netline.cl,"80,443",2,True,True
pop.uchile.cl,uchile.cl,"80,443",2,True,True
pop.virtualhosting.cl,virtualhosting.cl,"80,443",2,True,True
pop3.netline.cl,netline.cl,"80,443",2,True,True
portabilidad-financiera-qa.cajalosandes.cl,cajalosandes.cl,"80,443",2,True,True
portabilidad-qa.bancofalabella.cl,bancofalabella.cl,"80,443,8080,8443",4,True,True
portabilidad-qa.cajalosandes.cl,cajalosandes.cl,"80,443",2,True,True
portabilidad.bancoripley.cl,bancoripley.cl,"80,443,8080,8443",4,True,True
portabilidad.cajalosandes.cl,cajalosandes.cl,"80,443",2,True,True
portabilidad.itau.cl,itau.cl,"80,443,8080,8443",4,True,True
portafolio.uft.cl,uft.cl,443,1,False,True
portal-municipal.tgr.cl,tgr.cl,"80,443",2,True,True
portal-reclamos.tumundo.cl,tumundo.cl,"80,443",2,True,True
portal.bancochile.cl,bancochile.cl,"80,443,8080,8443",4,True,True
portal.chiletrabajos.cl,chiletrabajos.cl,"80,443",2,True,True
portal.claveunica.gob.cl,gob.cl,"80,443",2,True,True
portal.hostgator.cl,hostgator.cl,"80,443,8080,8443",4,True,True
portal.kameone.cl,kameone.cl,"80,443,8080,8443",4,True,True
portal.nuevosidiv.registrocivil.cl,registrocivil.cl,"80,443,8080,8443",4,True,True
portal.powerhost.cl,powerhost.cl,"80,443",2,True,True
portal.sidiv.registrocivil.cl,registrocivil.cl,"80,443,8080,8443",4,True,True
portal.uc.cl,uc.cl,"80,443",2,True,True
portal.ucaas.entel.cl,entel.cl,443,1,False,True
portal6.uc.cl,uc.cl,"80,443",2,True,True
portalacademico.duoc.cl,duoc.cl,80,1,True,False
portaladministracion.tgr.cl,tgr.cl,"80,443",2,True,True
portalarcgis.bcn.cl,bcn.cl,"80,443",2,True,True
portalauditoria.tgr.cl,tgr.cl,"80,443",2,True,True
portalauth.bcentral.cl,bcentral.cl,443,1,False,True
portalbeneficios.efe.cl,efe.cl,"80,443",2,True,True
portalbiblioteca.bcentral.cl,bcentral.cl,"80,443",2,True,True
portalbiblioteca.gslb.bcentral.cl,bcentral.cl,"80,443",2,True,True
portalclientes.autofact.cl,autofact.cl,"80,443",2,True,True
portalcobranza.tgr.cl,tgr.cl,"80,443",2,True,True
portalcontingenciadr.bcentral.cl,bcentral.cl,443,1,False,True
portalconvenios.integramedica.cl,integramedica.cl,"80,443",2,True,True
portaldci.tgr.cl,tgr.cl,"80,443",2,True,True
portaldeconexiones.cge.cl,cge.cl,"80,443",2,True,True
portaldeproveedores.cge.cl,cge.cl,443,1,False,True
portaldeproveedores.gslb.cge.cl,cge.cl,443,1,False,True
portaldge.tgr.cl,tgr.cl,"80,443",2,True,True
portaldoac.tgr.cl,tgr.cl,"80,443",2,True,True
portaldti.tgr.cl,tgr.cl,"80,443",2,True,True
portalempresa.correos.cl,correos.cl,443,1,False,True
portalempresas.bancochile.cl,bancochile.cl,"80,443,8080,8443",4,True,True
portales.bancochile.cl,bancochile.cl,"80,443,8080,8443",4,True,True
portales.iacc.cl,iacc.cl,"80,443",2,True,True
portalfacturas.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
portalffpp.tgr.cl,tgr.cl,"80,443",2,True,True
portalfinanciero.ripley.cl,ripley.cl,80,1,True,False
portalgabinete.tgr.cl,tgr.cl,"80,443",2,True,True
portalgestionydesarrollopersonas.tgr.cl,tgr.cl,"80,443",2,True,True
portalgis.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
portalinternacional.correos.cl,correos.cl,443,1,False,True
portaljuridica.tgr.cl,tgr.cl,"80,443",2,True,True
portalmodernizacion.tgr.cl,tgr.cl,"80,443",2,True,True
portalpago.uft.cl,uft.cl,"80,443",2,True,True
portalpagoproveedores.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
portalpersonas.bancochile.cl,bancochile.cl,"80,443,8080,8443",4,True,True
portalpersonas.qa.bancochile.cl,bancochile.cl,"80,443,8080,8443",4,True,True
portalproveedores.aguasandinas.cl,aguasandinas.cl,"80,443,8080,8443",4,True,True
portalrrhh.clubhipico.cl,clubhipico.cl,"80,443",2,True,True
portaltesregantofagasta.tgr.cl,tgr.cl,"80,443",2,True,True
portaltesregarica.tgr.cl,tgr.cl,"80,443",2,True,True
portaltesregatacama.tgr.cl,tgr.cl,"80,443",2,True,True
portaltesregaysen.tgr.cl,tgr.cl,"80,443",2,True,True
portaltesregcoquimbo.tgr.cl,tgr.cl,"80,443",2,True,True
portaltesreglibertadorgeneralbernardoohiggins.tgr.cl,tgr.cl,"80,443",2,True,True
portaltesreglosrios.tgr.cl,tgr.cl,"80,443",2,True,True
portaltesregmagallanes.tgr.cl,tgr.cl,"80,443",2,True,True
portaltesregmaule.tgr.cl,tgr.cl,"80,443",2,True,True
portaltesregmetropolitana.tgr.cl,tgr.cl,"80,443",2,True,True
portaltesregponiente.tgr.cl,tgr.cl,"80,443",2,True,True
portaltesregsur.tgr.cl,tgr.cl,"80,443",2,True,True
portaltesregtarapaca.tgr.cl,tgr.cl,"80,443",2,True,True
portalucr.tgr.cl,tgr.cl,"80,443",2,True,True
portalugi.tgr.cl,tgr.cl,"80,443",2,True,True
portuario-mlc.api.dirtrab.cl,dirtrab.cl,"80,443",2,True,True
pos.ticketmaster.cl,ticketmaster.cl,"80,443",2,True,True
post-office-ticker.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
post.conicyt.cl,conicyt.cl,"80,443",2,True,True
post.milicenciamedica.cl,milicenciamedica.cl,"80,443",2,True,True
postal.correos.cl,correos.cl,"80,443",2,True,True
postalesdechile.ucv.cl,ucv.cl,80,1,True,False
postgrado.mat.uc.cl,uc.cl,"80,443",2,True,True
postgrado.udec.cl,udec.cl,"80,443",2,True,True
postgrado.ufro.cl,ufro.cl,"80,443",2,True,True
postgrados.ucv.cl,ucv.cl,"80,443",2,True,True
postgrados.uft.cl,uft.cl,"80,443",2,True,True
postgradosartesvisuales.uft.cl,uft.cl,443,1,False,True
postulacion.ufro.cl,ufro.cl,"80,443",2,True,True
postulaciones.pjud.cl,pjud.cl,"80,443",2,True,True
postulaciones.ucsc.cl,ucsc.cl,"80,443",2,True,True
postulaciontdlc.bcentral.cl,bcentral.cl,"80,443",2,True,True
power50.powerhost.cl,powerhost.cl,"80,443",2,True,True
power51.powerhost.cl,powerhost.cl,"80,443",2,True,True
power52.powerhost.cl,powerhost.cl,"80,443",2,True,True
power53.powerhost.cl,powerhost.cl,"80,443",2,True,True
power70.powerhost.cl,powerhost.cl,"80,443",2,True,True
power71.powerhost.cl,powerhost.cl,"80,443",2,True,True
power72.powerhost.cl,powerhost.cl,"80,443",2,True,True
power73.powerhost.cl,powerhost.cl,"80,443",2,True,True
power76.powerhost.cl,powerhost.cl,"80,443",2,True,True
pp-backoffice-4p1.redsalud.cl,redsalud.cl,"80,443",2,True,True
pp-backoffice-qa.redsalud.cl,redsalud.cl,"80,443",2,True,True
pp-backoffice.redsalud.cl,redsalud.cl,"80,443",2,True,True
ppp15.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
practicasemtp.inacap.cl,inacap.cl,"80,443",2,True,True
prd.admin.mutual.cl,mutual.cl,"80,443,8080,8443",4,True,True
prd.api.mutual.cl,mutual.cl,"80,443",2,True,True
pre-prod-master.redsalud.cl,redsalud.cl,"80,443",2,True,True
pre-prod.redsalud.cl,redsalud.cl,"80,443",2,True,True
pre.envivo.adnradio.cl,adnradio.cl,"80,443",2,True,True
pre.mercadopublico.cl,mercadopublico.cl,"80,443",2,True,True
precision.trabajando.cl,trabajando.cl,"80,443",2,True,True
pregrado.usm.cl,usm.cl,"80,443",2,True,True
preguntas.cinemark.cl,cinemark.cl,"80,443,8080,8443",4,True,True
preinscripciontitulo.inf.ucv.cl,ucv.cl,"80,443",2,True,True
premiosalumni.unab.cl,unab.cl,"80,443,8080,8443",4,True,True
premiosnacionales.mineduc.cl,mineduc.cl,"80,443",2,True,True
prensa.bcn.cl,bcn.cl,80,1,True,False
preprod-bemweb.kupos.cl,kupos.cl,"80,443",2,True,True
preprod-ibmcloud.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
preprod-pullmanbus.kupos.cl,kupos.cl,"80,443",2,True,True
preprod.lockerroom.adidas.cl,adidas.cl,"80,443",2,True,True
preprod.ripley.cl,ripley.cl,"80,443,8080,8443",4,True,True
pressreader.df.cl,df.cl,"80,443",2,True,True
prestashop.blue.cl,blue.cl,"80,443,8080,8443",4,True,True
preubb.ubiobio.cl,ubiobio.cl,"80,443",2,True,True
preva.scotiabank.cl,scotiabank.cl,"80,443",2,True,True
preview.adidas.cl,adidas.cl,"80,443",2,True,True
preview.espn.cl,espn.cl,"80,443",2,True,True
pricing-staging.dbs.cl,dbs.cl,"80,443",2,True,True
pricing.dbs.cl,dbs.cl,"80,443",2,True,True
prismology.mcstaging.dbs.cl,dbs.cl,"80,443",2,True,True
priv.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
privacy.beta.ticketmaster.cl,ticketmaster.cl,"80,443",2,True,True
privacy.google.cl,google.cl,"80,443",2,True,True
privacy.ticketmaster.cl,ticketmaster.cl,"80,443",2,True,True
private.doctoralia.cl,doctoralia.cl,"80,443",2,True,True
privatebanking.santander.cl,santander.cl,"80,443",2,True,True
pro.autofact.cl,autofact.cl,"80,8080",2,True,False
pro.doctoralia.cl,doctoralia.cl,"80,443,8080,8443",4,True,True
proceso-devolucion-masiva.mutual.cl,mutual.cl,443,1,False,True
prod-cxwidget.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
prod-cxwidget.mercadopago.cl,mercadopago.cl,"80,443",2,True,True
prod-tne.kupos.cl,kupos.cl,"80,443",2,True,True
prod-turbusdweb.kupos.cl,kupos.cl,"80,443",2,True,True
prod.siscom.chilevision.cl,chilevision.cl,"443,8080",2,True,True
production.skechers.cl,skechers.cl,"80,443,8080,8443",4,True,True
productos.mercadolibre.cl,mercadolibre.cl,"80,443",2,True,True
productosempresas.bancochile.cl,bancochile.cl,"80,443,8080,8443",4,True,True
